key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,int_my_cal_B,int_my_cal_p,int_my_len_B,int_my_len_p,dom_x1,domfrac_x1,dom_x2,domfrac_x2,dom_x3,domfrac_x3,dom_x1_x2,domfrac_x1_x2,dom_x2_x3,domfrac_x2_x3
239,46,0.616019311616731,0.568021725568823,0.657250541598238,-0.141505071045135,0.347766647289204,0.321030487157387,0.260795831640502,-0.322935312891023,0.0657344908121953,-0.0580369567137569,0.832716578577722,-0.283946977672177,0.308402322683318,-0.0743661630856242,0.818750535837198,0.27921506887002,33.6289936949723,0.279019068514018,33.6053871798839,0.231302567305067,27.8583552421164,0.0190290808169118,2.29188503830696,0.0217149876940561,2.61537884472045
240,86,0.617586013767681,0.593685139628161,0.6374283178302,-0.176568630159674,0.0742198500688348,0.189636740742423,0.254426006552203,-0.190431676000979,0.178216218642906,-0.30874849675866,0.0556635414254372,0.22421698009544,0.171524627517666,0.543505794945403,0.018583247688895,0.262044152610325,32.0944522741666,0.315366716874,38.6252543426318,0.187134161134248,22.9196810673374,0.0097010066436034,1.18815280414784,0.042231995675774,5.17245951171639
241,29,0.724019528405123,0.664023773710584,0.579634562711211,-0.329186910006233,0.105556292000366,0.216729587757406,0.432360465001188,-0.407505949011536,0.0417523445249045,-0.259422584735934,0.471481577895483,0.0853200252020921,0.767883855349618,0.543378632815294,0.20357362782543,0.277380841852434,29.1172035756935,0.377227145591869,39.59826323665,0.194982420854531,20.4676819198756,0.0256749913768141,2.69515351431728,0.0773701826918347,8.1216977534636
242,102,0.474594263710561,0.447229381612153,0.743485452707615,-0.0327847216647115,0.759429100050855,0.467449588486425,0.00175841037986732,-0.456728929986134,0.00544934801239186,0.243999657734136,0.169238377379753,-0.0295121088223505,0.849539556384131,0.0187160278734125,0.92974249613439,0.207495705992153,33.9995395058535,0.254267623328008,41.6634265420752,0.13460818969101,22.0564393914928,0.00345390254608746,0.565944704752154,0.0104643323861131,1.71464985582636
243,37,0.771918869140189,0.735131589969252,0.514653679701941,-0.0349770886951952,0.8398055665507,0.431204507704615,0.0531795560923943,-1.03684416224299,0.000653507215300213,0.89806920001553,0.0129529468893257,-0.284115276312714,0.180819510984604,-0.255719330818142,0.415676647811437,0.249845083185078,29.0580511471454,0.410853048436431,47.7839657408132,0.127469557379498,14.825254396916,0.0583342490418078,6.78452251562421,0.0133116878603899,1.54820619950125
244,55,0.654457286279887,0.619197825696203,0.617091706558918,-0.149185548363762,0.276768696801717,0.136869774979897,0.413567698101708,-0.574345697082133,0.0176283084703887,0.0259478343227389,0.907939912263086,0.0934453037841301,0.652965348462071,0.299178000034101,0.342424026401193,0.225260452648388,27.7133285612355,0.415821815502699,51.1576997225668,0.152104590101645,18.7131137827317,0.0081659663591056,1.00464198694981,0.0114706951275968,1.41121594651616
245,88,0.353740141560751,0.314334052631528,0.828049483647247,0.0448988710763992,0.698926358006459,0.297066696038525,0.0851336832680646,-0.565780889483352,0.00118651377092058,0.273598930197391,0.105092481911569,-0.107079569980665,0.519307080803351,-0.179801977518924,0.437455118423867,0.134199733758122,31.1793281372271,0.21677536219398,50.3645570720312,0.075179217787082,17.4667820482291,0.00184547587293649,0.428769090669971,0.00241273617252658,0.560563651842643
246,93,0.579980078915242,0.55584100299083,0.666452546704692,-0.133670324294637,0.148709092405856,0.196325430052046,0.152598150800302,-0.598815550879697,7.25076198729509e-05,0.386967552901511,0.00109701652572726,-0.0204630019116267,0.882742631488921,0.19017718044665,0.319882445897756,0.126671114436555,21.5384006421317,0.367850500737679,62.5471047329042,0.0598202768593976,10.1714830192504,0.0181144014920301,3.08006476822455,0.015661257731933,2.6629468374892
247,79,0.578183749682698,0.549292225688362,0.671347729802997,-0.153930114375443,0.184580561060962,0.347292585041088,0.037400675020397,-0.4776154715345,0.013235420258612,0.240311671655833,0.177950613005004,0.234805890583415,0.151327603030124,0.491050128779574,0.0413130537878046,0.163389435513367,24.8386513239787,0.363416132682136,55.2469416204199,0.093509910655089,14.2154849779632,0.0158383160262819,2.40775915590709,0.0216493739917776,3.29116292173115
248,73,0.642015106300193,0.615299815725581,0.620242036848857,0.0185331313378392,0.861685145382049,0.0223827605835461,0.883577892629442,-1.05739200064166,1.11810776690178e-09,0.625570335646411,1.15703210276904e-05,-0.324629413044224,0.0169418658917437,-0.374076615331753,0.0656307231047635,0.132506127854597,19.1765088002763,0.41379331979656,59.8848624365637,0.0880935260544964,12.7490426668053,0.0451470094746447,6.53375084242675,0.0114415152491137,1.65583525392794
