key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,dom_X1,domfrac_X1,dom_X2,domfrac_X2,dom_X3,domfrac_X3
59,70,0.597335586315975,0.579032658421246,0.648819960835634,-1.16238328243624e-15,0.999999999999988,0.73356705731449,0.000226833376487372,-0.69752873720873,0.000150816390064422,0.980290908030144,5.0958338368442e-09,0.188988957709726,34.2364758110092,0.207229990906745,37.5409476668556,0.155791599294405,28.2225765221352
60,110,0.447100907717135,0.431452820199696,0.754020675976663,6.16693667929713e-16,0.999999999999993,0.747841531090567,5.82113003323846e-07,-0.589217241877148,1.37395245835463e-05,0.985675439778199,1.3661451632973e-10,0.155207646900532,36.1852301041005,0.137040344809894,31.9496913297658,0.136677419165831,31.8650785661337
61,103,0.302633161358074,0.28150083291438,0.847643301799537,-1.25021860624957e-15,0.999999999999988,0.528551620703187,6.03688102834534e-05,-0.414721777077892,0.00867908304482171,0.454899039881891,0.00577848867570841,0.180874009335996,51.082724925408,0.108034943454513,30.5114002784511,0.0651716284629619,18.405874796141
62,85,0.471007444431934,0.451415127559043,0.740665155411645,-3.27336779769251e-15,0.999999999999968,0.631061571875492,0.000143655190995714,-0.578858278238695,0.00148373250892287,0.743631785216557,2.59103747671023e-06,0.201282109844059,42.7269590637141,0.161715638882665,34.3280259127606,0.108091498565388,22.9450150235254
63,104,0.37855203130967,0.35990859224896,0.800057127804658,-1.58853334406923e-15,0.999999999999984,0.611044390627012,2.82653238035344e-05,-0.639490242678476,0.000171589140968019,0.810550024127869,3.85292548739679e-06,0.170842225079307,41.7374210085639,0.138764627006699,33.9007388588295,0.0997194094581664,24.3618401326066
64,112,0.493068956075709,0.478987538188923,0.721811929668024,7.89462465767529e-17,0.999999999999999,0.788093377665499,1.03425906130271e-11,-0.466331624313101,0.00140725619110678,0.767897938708464,1.73090945656e-07,0.307388889079297,61.7154187428975,0.0990230834704042,19.8811709814676,0.0916627312125137,18.4034102756349
65,121,0.4794341989727,0.466086357920718,0.73069394556085,-1.27913882372846e-15,0.999999999999985,0.778031527295725,2.92087578900493e-12,-0.514470593213438,1.99760150943088e-05,0.699838041591398,5.64990558500415e-07,0.308950568966143,55.4325697069392,0.142184807411779,25.5111012564112,0.106209467275372,19.0563290366496
66,101,0.377837827379597,0.358595698329481,0.800877207610829,-1.0102347634606e-15,0.99999999999999,0.590872908029259,0.000149512400176919,-0.574712555122949,0.00107412397549459,0.722404085594438,1.68102925089393e-05,0.16974595154281,42.3507275086113,0.137614055021689,34.3339873063704,0.0934499948889471,23.3152851850183
67,108,0.436533713643036,0.420279878459662,0.761393539203176,1.37655385423903e-15,0.999999999999985,0.516249711037364,0.000102175422518357,-0.870914164844604,9.1129793837144e-08,0.979651207767166,3.69330384675469e-09,0.136347918747856,30.323393584269,0.186113112853493,41.3910327643977,0.127184943440804,28.2855736513334
68,80,0.483830658521752,0.463455552937085,0.732491943343349,3.60394061833634e-15,0.999999999999965,0.636824089470226,7.79585782861348e-06,-0.660104640236892,0.000341705967571625,0.844070941346652,1.1739944746695e-06,0.225072819567732,47.0992851236482,0.142517463237652,29.8235506580536,0.110278582883035,23.0771642182982
69,73,0.469702572430491,0.446646162536164,0.74387756886724,-4.28249622968101e-16,0.999999999999996,0.686994701918099,0.000126850746462244,-0.149711702007232,0.277547164033584,0.155730789392761,0.307436925466721,0.290957174582575,49.7944598554215,0.163422635829504,27.9681774163294,0.129936548129355,22.2373627282491
70,144,0.218525498780992,0.201779616612013,0.893431801195809,8.73908470424034e-16,0.999999999999991,0.493992607283538,0.000129905838488038,-0.255103342898087,0.0284834137701671,0.34173917356859,0.00824821144113523,0.127918856167661,50.8854019404846,0.0783563725521519,31.1697245532641,0.0451109277996435,17.9448735062514
71,166,0.0668030482010782,0.0495216231677648,0.974924805732337,6.24870266300169e-16,0.999999999999993,0.0517656934880824,0.64894591106669,-0.17774126656325,0.0829265954048704,-0.0608949194975464,0.579384341960855,0.0217889609554321,26.4686805299547,0.0391604671873626,47.5711484134658,0.0213703570492684,25.9601710565795
72,111,0.432886670121457,0.416986296386545,0.763553340385238,-1.60053842945294e-15,0.999999999999982,0.0602133091432521,0.592557997780189,-0.264167932114822,0.00792655161827769,-0.43002777819059,3.347032346482e-05,0.137136148262382,25.8102224362646,0.159211698121603,29.9650339829562,0.234977091248862,44.2247435807792
73,60,0.45918293738648,0.43021059474647,0.754843960864449,-6.19993193171607e-16,0.999999999999995,1.04834529976923,2.15516604906921e-05,0.115252219058159,0.577276918869696,0.390355182624392,0.0265424777484991,0.303164061325969,57.8337365652149,0.127056865769121,24.2382730708713,0.0939784059086026,17.9279903639138
74,90,0.392226218386807,0.3710248074003,0.793079562591106,-1.28058334511353e-15,0.999999999999988,0.759691184247599,1.00767273529829e-05,-0.245159163583771,0.0704427796048854,0.504582803314562,0.000699338498408813,0.225452206716063,51.9905064406888,0.126969013074624,29.2797457526675,0.081219885385429,18.7297478066437
75,80,0.409676923785428,0.386374697092748,0.783342391874238,-2.46986672763141e-15,0.999999999999978,0.727166405417204,0.00022800809909878,-0.351691813897415,0.0683763526526,0.54144903811469,0.00299909263853654,0.225185835495206,47.3428981676362,0.149606058063632,31.4530634513145,0.100856713118867,21.2040383810493
76,47,0.724664047438241,0.705454562375793,0.542720404650688,-3.54634099058834e-15,0.999999999999964,1.17831460954309,4.19241193677445e-09,0.0743439503198325,0.583590175914021,0.413474192715137,0.00159547222692888,0.496706258257701,60.9008334914177,0.189063078315254,23.180901912209,0.129829120429605,15.9182645963733
77,55,0.582901266248529,0.558366046616089,0.664555455461702,1.09173219936726e-15,0.99999999999999,1.09747545600075,3.5280704937311e-07,0.154759601900569,0.398867240252082,0.297725306371533,0.061185278774308,0.406717451160999,60.1247708200913,0.153781198236882,22.7333724531321,0.115957070288771,17.1418567267765
78,83,0.495961483099254,0.476820779925808,0.72331128850184,-3.54497946131963e-15,0.999999999999964,0.57032799240074,0.000672356240889092,-0.469366131363676,0.0056498340934338,0.369859027388951,0.0215826879682949,0.257759740533041,41.189674818908,0.230812257370275,36.8835016889733,0.137215269576438,21.9268234921187
79,89,0.401089356983732,0.37995133428904,0.787431689552154,1.89702219810121e-15,0.999999999999982,0.757167147404468,7.93704058164131e-06,-0.364220247277313,0.0188675906566535,0.680053614990628,2.22106088558933e-05,0.207352417042221,49.5786695995691,0.117904922592381,28.1914688275862,0.092971747020888,22.2298615728446
80,81,0.428952484057779,0.40670387954055,0.77025717812913,-1.39549299708212e-15,0.999999999999987,0.183682417973336,0.288505352297925,-0.828846652147543,1.62224133220727e-05,0.451335513417793,0.00747926477540449,0.138315189840353,27.4331695343949,0.264989462407614,52.5575018582334,0.100884955398124,20.0093286073717
81,184,0.283425798720977,0.271482895366327,0.853532134505593,1.82999336288328e-16,0.999999999999998,0.678912105595368,4.98031784506153e-09,-0.184087259410749,0.0911889180395078,0.402444209193899,0.00130657825318483,0.195666335527539,59.0415136205404,0.0722637048089046,21.8052763151235,0.0634746333057092,19.1532100643362
82,143,0.29432703985035,0.279096688192444,0.849060252165626,-5.61501667732386e-16,0.999999999999994,0.186618278999649,0.154476427725022,-0.734870718483437,8.96428351626896e-07,0.473454909956476,0.00112358842128987,0.084210221426183,24.6781080164874,0.186200554112687,54.5667415344663,0.0708237363204762,20.7551504490463
83,168,0.282329888678681,0.269201776886218,0.854867371651172,2.0684930566994e-16,0.999999999999997,0.532033429217619,1.19669445719398e-05,-0.235428755476557,0.0438168005844575,0.265736669292763,0.0274616340051079,0.171938322506975,49.826504602024,0.105522452761225,30.5796572949043,0.0676132448347291,19.5938381030717
84,162,0.309286730228271,0.296171921308555,0.838944621945599,-3.81019243326861e-15,0.999999999999954,0.383692122621179,0.00149500962405304,-0.620901514430462,3.66652810027744e-06,0.533071308886729,0.000102877096980434,0.121712215358448,33.4388930575472,0.163992183264173,45.05477993556,0.0782795859817302,21.5063270068928
85,93,0.264427985150996,0.239633422852715,0.871990009774932,1.35176817003286e-15,0.999999999999988,0.424185190705396,0.0402644112701896,-0.477225113592861,0.0106757874485166,0.446623267989639,0.0265622950333705,0.114264875751258,35.5389727811483,0.135216995158937,42.0555580085966,0.0720380459847303,22.4054692102551
86,103,0.243570606551613,0.220648503719843,0.882808867354739,-4.54108182727867e-16,0.999999999999996,0.516398995743338,0.000105489725105521,-0.108355726286734,0.467944357030771,0.152149211091138,0.313195711099547,0.180127673145592,62.7386214643525,0.0608495664317392,21.1939556424802,0.0461308749162889,16.0674228931673
87,91,0.258151996157166,0.232571030507413,0.876030233206929,1.44790066018262e-16,0.999999999999999,0.64136283846887,4.14488727204484e-05,-0.10327777525426,0.450329895751719,0.331340867175165,0.0288353745616919,0.187523883799378,65.9168861161331,0.0520011559250884,18.2790277354137,0.0449603097032908,15.8040861484532
88,75,0.238758456258241,0.206593320607181,0.890733787050216,1.03632378388757e-16,0.999999999999999,0.6292250752453,0.000549843430081587,-0.0889764297397011,0.622039684735255,0.337872070995993,0.0586572355606626,0.168787832521236,65.4638388774027,0.0489510062935085,18.9854964129703,0.0400948529083044,15.5506647096269
89,116,0.264090201044456,0.244378331429576,0.869265016304248,-9.48802691676499e-17,0.999999999999999,0.734969979411814,1.16841311564221e-07,-0.0298113205555414,0.799054043531256,0.366051365010412,0.0189653147758507,0.213947999544835,77.4705495030788,0.0172868114397384,6.25955271487356,0.0449320690971696,16.2698977820476
90,129,0.266168069360741,0.248556103025398,0.866858637249812,1.09157156419965e-15,0.999999999999989,0.546856619722598,6.41828810822095e-05,-0.0541125690270147,0.604811995247996,0.0798428815956703,0.583621187508481,0.182135266915793,57.670012968326,0.0521892851669434,16.5248433395209,0.081498624540835,25.8051436921531
91,105,0.316329488090554,0.296022443182353,0.839033704220305,3.95985159291335e-16,0.999999999999996,0.545465778200301,0.000294502774421116,-0.221797176285188,0.081250282480947,0.199293252443558,0.192242107263552,0.193727289296726,48.7509231909301,0.116197060197622,29.240660813819,0.0874574365653839,22.0084159952509
92,119,0.334896760770185,0.317546241485929,0.826107594998418,-5.76065202011661e-16,0.999999999999994,0.807704116768944,1.74383616085518e-06,-0.219827493428663,0.106133782977969,0.732055374566991,1.99240788702338e-07,0.150827606679502,48.1444038777755,0.0704428179253002,22.4854557540703,0.0920112748890975,29.3701403681542
93,101,0.370114572920222,0.350633580330125,0.805832749191713,1.15622552717862e-15,0.999999999999989,0.69281996896817,5.80890859193293e-06,-0.219815256433772,0.0885452052170263,0.379310348686016,0.00637594780495472,0.231800385726055,54.1654743184547,0.119729333593067,27.9775036766558,0.0764188745826558,17.8570220048895
94,99,0.384373524751366,0.364932688690882,0.796911106277932,-1.08896736826947e-15,0.999999999999989,0.732514184085358,9.60586825027032e-06,-0.330733825086593,0.00697882722951447,0.582715549382104,9.14249568411651e-05,0.194405639627147,46.6424573364062,0.140005709211053,33.5906423869915,0.0823883884162221,19.7669002766023
95,102,0.27135719516464,0.249051803179884,0.866572672555578,2.63560453308416e-15,0.999999999999976,0.698062687286856,0.00029681482045604,-0.246636330789504,0.104520380429144,0.647869243429871,6.15246463339891e-05,0.118481076983713,45.431809850202,0.0714305118636225,27.3901749976225,0.0708772227240494,27.1780151521755
96,92,0.623813089212322,0.61098853543547,0.623707835901178,2.69273838852275e-16,0.999999999999997,0.72166725940729,2.43596342903232e-10,-0.220444447125735,0.0114424237533205,0.125596923064922,0.189074409681368,0.405477603500353,55.2924845133251,0.194393098504435,26.5081900843986,0.13346151677557,18.1993254022763
97,54,0.495828112299371,0.465577799037333,0.731041859925043,-2.83448114878287e-16,0.999999999999998,0.433443492190632,0.0824390938451192,-0.302353819587548,0.182682807181902,0.0138199936078996,0.94005499074338,0.254313426117865,38.3830662774099,0.238041602337225,35.9271892906512,0.17021169896538,25.6897444319389
98,196,0.295799547961645,0.284796415898546,0.845697099499256,-3.77718240806772e-16,0.999999999999995,-0.272566862482546,0.0116981041633538,-0.69806953731933,4.75650690550762e-11,-0.0156026570767811,0.894713785303838,0.0422943235333716,13.2022540349026,0.220576576130714,68.8534003843085,0.0574859380513439,17.9443455807889
99,75,0.549160688121168,0.530111139731922,0.685484398267443,3.69585571579235e-16,0.999999999999996,0.444082509246633,0.00234881758834499,-0.140490131024459,0.25144958117012,-0.22589293541838,0.063687280115037,0.287926730179623,41.267810456058,0.192445867144872,27.5827797003487,0.217330350803097,31.1494098435933
100,148,0.348313956814801,0.334737164248443,0.815636460533464,1.31515632674865e-15,0.999999999999984,0.442450006536217,2.93101194017526e-05,-0.359747507728269,7.93558658660716e-05,0.145342624788764,0.207022839805102,0.178036885684294,41.2883062600551,0.160931314246634,37.3213750842103,0.0922359394758216,21.3903186557345
101,90,0.412596941229779,0.392106136854074,0.779675485792599,8.5546762290764e-16,0.999999999999992,0.139589336743973,0.326762793196695,-0.386266296600855,0.00265371460277842,-0.18460947973515,0.148808177537762,0.15981362897878,30.1472312995351,0.217784875390616,41.0829229890843,0.152511963789068,28.7698457113806
102,80,0.259347810518273,0.230111539880836,0.87743288069183,-8.95409198390572e-17,0.999999999999999,0.263212106801989,0.145723471097407,-0.261455063861581,0.100003879386848,-0.0234780091470571,0.894549045408681,0.123933874634283,36.3420447247303,0.125927663937061,36.9266982766914,0.0911591045240283,26.7312569985783
103,89,0.374915691732483,0.352853892617159,0.804453918744163,7.29659156587562e-16,0.999999999999993,0.227641704902669,0.120044239384582,-0.325880398133033,0.0303343561579286,-0.10973595091925,0.443108294090635,0.165217151003621,33.4904075726229,0.187873672646481,38.0830067028469,0.140235961475917,28.4265857245303
104,110,0.327096496014805,0.308052057222771,0.831834083683296,1.09816234972562e-15,0.999999999999989,0.292771566514044,0.0391237769921578,-0.367289093126621,0.00110655023698515,0.0314484570631077,0.830115373606927,0.138521492933148,33.1336643117168,0.176846887666755,42.3009114791311,0.102700359488598,24.5654242091521
105,151,0.364455044899383,0.351484739693248,0.805304451935261,2.7607752363721e-16,0.999999999999997,0.422295875824163,4.6949641857835e-05,-0.0830448058243916,0.362338227214108,-0.162588008864434,0.189603980624941,0.207045560692247,48.2149678322785,0.0746651841034847,17.3873781099402,0.147711009487046,34.3976540577814
106,93,0.173206114011503,0.14533665718043,0.924480039167731,5.77265121697007e-17,1,0.144744144156493,0.414580505304936,0.00753855662446656,0.957608019738954,-0.298927293279219,0.0556864159694569,0.0721028474371632,33.9913615977856,0.0398581707766543,18.7902911417787,0.100160073875239,47.2183472604357
107,88,0.217871873875721,0.18993872651414,0.900034040181737,-5.76994001460929e-16,0.999999999999995,-0.285229421548757,0.0465531577871694,-0.267106130386189,0.0677601990452399,-0.408115438912391,0.0143544524509235,0.0338472500637374,14.429513857067,0.0920316425256643,39.2342615312032,0.108690687501894,46.3362246117298
108,102,0.178072002343085,0.152910941190323,0.920374412296255,4.36826275879638e-17,1,0.0418208331969315,0.774231330901382,-0.360529684928251,0.0110576344516332,-0.0413419341547471,0.795757191083333,0.0496292800127699,22.2825694546314,0.115822936421579,52.0022177349568,0.0572747007365719,25.7152128104117
109,77,0.356920009212519,0.330492064385636,0.818234645816445,-2.07270315754795e-16,0.999999999999998,-0.189324320199567,0.297702715088383,-0.577699270435591,0.000347767209175497,-0.209715457997201,0.215057236557693,0.0962999305696873,21.3894885949502,0.232893864903213,51.7288085018537,0.121027022767805,26.8817029031961
110,94,0.159465589443592,0.131447775758378,0.931961492896365,7.16574165831844e-16,0.999999999999994,0.316482192204598,0.0210639563522786,0.0844874134682393,0.586214195483751,-0.181129413565343,0.262147218206238,0.0994373568284166,51.4593989041007,0.0338890971132437,17.5378009077555,0.0599081328317436,31.0028001881437
111,100,0.171038098931573,0.145133039523185,0.92459015811159,1.3339326003308e-16,0.999999999999999,0.158347675150935,0.366124987195414,-0.0568043426573357,0.717975883038645,-0.227910132944922,0.163101188566179,0.0774556771368185,34.2534250103165,0.0616281987607253,27.253998193606,0.0870414739426263,38.4925767960775
112,109,0.191207846777856,0.168099499542938,0.912085796653507,-8.41612320644856e-17,0.999999999999999,0.313340478050778,0.0512614720045527,-0.13410371956056,0.408043835899412,-0.0115737886295218,0.941492492944694,0.106977222441272,42.3966619059205,0.0795838716483594,31.5402701850103,0.0657635409928609,26.0630679090692
113,103,0.309659891990491,0.288740494778082,0.84336202500582,-1.09505551530864e-15,0.99999999999999,0.686187978986274,5.38939079352471e-09,-0.158461361934909,0.294475961625309,0.417126610581382,0.0142895194611123,0.26934309752391,84.8873663000739,0.0157732425246791,4.97116513562586,0.0321783402596579,10.1414685643003
114,46,0.552852757519288,0.520913668770666,0.692160625309859,-3.39076535890874e-16,0.999999999999997,0.953922212210868,3.33683106611452e-06,-0.203631683662181,0.145395213239735,0.464061784724536,0.0190480719465121,0.395377364249338,61.4954245536291,0.117790665589635,18.3206921889466,0.129769826301098,20.1838832574243
115,54,0.66679550797484,0.64680323845333,0.594303593752107,7.8202498110956e-16,0.999999999999992,0.508804821958327,0.000926851507412645,0.249868921260404,0.0147799507719177,-0.445237708907652,0.0073659624917323,0.341676855921363,50.8690223063572,0.0414327644752077,6.16853083191697,0.288569999989338,42.9624468617258
116,78,0.394818365179874,0.370283974579058,0.793546485986135,-3.70892089203126e-16,0.999999999999997,0.776981817474623,0.000138319644539153,-0.213697154354,0.0553953263653584,0.311275277002107,0.139008560347057,0.245349420738809,52.4342761167807,0.0914997788445331,19.5546606717532,0.131068809225192,28.0110632114661
117,33,0.531558860829976,0.483099432639974,0.718957973291921,-1.0574781685907e-15,0.999999999999993,0.439153641472452,0.106305198521718,-0.960543713436728,0.00355654083669234,0.893927189479952,0.00167244274441267,0.17198177128569,30.9634067048738,0.244860433955686,44.0844000257873,0.138593354304527,24.9521932693388
118,115,0.260679149167011,0.240697504549903,0.871379650582969,-2.70033309019747e-16,0.999999999999997,0.758289801706225,2.45107838503518e-07,-0.154154658048112,0.121194007620012,0.458710053349332,0.00340348135340297,0.201101261262376,70.9668503226472,0.0250461474792328,8.83856316046987,0.0572261105115062,20.1945865168829
119,83,0.513804524057558,0.495341404717972,0.710393268043855,7.38671619901568e-17,0.999999999999999,0.289249893453141,0.0471845500099895,-0.275676184253659,0.0142636037602043,-0.230312537166222,0.131614318773823,0.229360698430533,34.3977227667875,0.212095635835783,31.8084437806787,0.225334022716241,33.7938334525338
120,47,0.692889703476111,0.671463403718631,0.573181119962416,1.65390359968052e-16,0.999999999999998,0.845560569358112,5.58645208678623e-06,0.0151453444695934,0.923381346881503,0.00122866337016903,0.993913455239115,0.442254223719288,49.5495317855134,0.221516559965809,24.8183991025267,0.228778969627786,25.6320691119599
121,16,0.825551653460825,0.781939566826031,0.466969413531517,2.12102088465136e-15,0.999999999999986,0.474360629883168,0.181732584565419,-0.66923955881484,0.128915645069352,0.230565172073777,0.543794576531766,0.406189704513307,34.7186002547357,0.41713518486893,35.6541526649531,0.346623500048879,29.6272470803112
122,119,0.342576311808196,0.325426128637975,0.821324461684921,-1.00815173072026e-15,0.999999999999989,0.499955976325076,0.000127038224565131,-0.287044898330133,0.00508133547312018,0.168486103955524,0.193166486760062,0.192371904941365,45.6678943715752,0.14150886864672,33.5933257404155,0.0873602483345328,20.7387798880093
123,46,0.683213485620063,0.660585877450068,0.582592587105202,2.39147826508424e-16,0.999999999999998,0.752231489155493,5.38514344524992e-05,-0.123310813301032,0.335248588049182,0.01818844541465,0.915654665548455,0.414053720886434,47.9404743093788,0.201942271989425,23.381527115758,0.247686994936029,28.6779985748632
124,134,0.275302314403467,0.258578521658932,0.861058347814518,-3.44614676832086e-16,0.999999999999996,0.346700024430036,0.0126050171014309,0.0174935623421223,0.867306932978816,-0.211177450639606,0.167944171166376,0.149459499396241,44.9381891733988,0.0579615780655794,17.4273858163695,0.125167979074338,37.6344250102318
125,44,0.663133060453209,0.6378680399872,0.601774010748886,9.77823690635255e-17,0.999999999999999,0.835001704518199,0.000158198965228357,0.239325050623103,0.286794038746078,-0.22629183735499,0.196436068158592,0.396431080039195,44.8849520850486,0.24100818443957,27.2875699090119,0.245776739156556,27.8274780059395
126,20,0.686451506411461,0.62766116386361,0.610195735921179,9.04651580861762e-16,0.999999999999995,0.402805724568931,0.157126174320668,0.546237293721325,0.0290057868599513,-0.824363861682978,0.0158195497547259,0.277766417744325,36.8138704897605,0.131605335087121,17.4423596668132,0.345143906752851,45.7437698434263
127,80,0.499412897218853,0.479652880003808,0.721350899352175,-2.57931640466956e-16,0.999999999999997,0.797032824184148,4.72017514249975e-06,-0.261660150722632,0.11258882224774,0.473584606774916,0.00105271606070996,0.291056332685503,52.1209496738657,0.167677839339636,30.0269303368399,0.0996906734673514,17.8521199892944
128,117,0.329758210193908,0.311964180376047,0.829479246047756,-6.68332778972303e-16,0.999999999999993,0.735242966293495,7.86595867140958e-06,-0.274659384180837,0.0363196138330236,0.589123206334633,5.53974294103992e-05,0.173563590367221,49.0484555365957,0.103988838012012,29.3868770906557,0.0763090509852346,21.5646673727485
129,118,0.259881425147191,0.240404620545801,0.87154769201358,-1.54904000915981e-15,0.999999999999985,0.613751117038244,0.000167470310747321,-0.288218024389656,0.0357733377157972,0.572368011804048,8.90814941166201e-05,0.121201657289159,46.2770458716438,0.0783090094152244,29.8998355461882,0.0623938153261461,23.8231185821681
130,124,0.386237906941793,0.370893854615338,0.793162117971265,2.10645513263308e-15,0.999999999999976,0.968981902129007,4.13782254601356e-09,0.0212419988947334,0.874326462682581,0.529263026809287,2.05483164778278e-05,0.243687832109109,60.2855581667636,0.0848782982794085,20.9979117288389,0.0756564388626669,18.7165301043975
131,65,0.546125813789995,0.523804132500979,0.690069465705462,2.28652800419533e-16,0.999999999999998,0.740680252611107,0.00010635857845009,-0.402167527869803,0.0245518158267943,0.556171983895255,0.000276911192207433,0.276452174290393,46.7790996090454,0.205605009014101,34.7908900390353,0.108916513497779,18.4300103519193
132,92,0.367600052248447,0.346040963120553,0.808677337928698,4.3974191656883e-16,0.999999999999996,0.671787245849618,0.000310011398398618,-0.291231905881313,0.0705441554587645,0.488794087198977,0.00106532930405416,0.188484019656828,47.310345728211,0.133975773116996,33.6285280678426,0.0759393665551592,19.0611262039464
133,147,0.374597984129508,0.361477662118239,0.799075927482339,2.01732931999435e-15,0.999999999999976,0.728860199843143,1.21664501967723e-12,-0.167165236415494,0.0556053644261327,0.511336226153175,1.57051029491724e-07,0.253513111255882,67.465678353916,0.0535082937542171,14.2397894838865,0.0687446399498078,18.2945321621975
134,53,0.343434967606253,0.303237108480105,0.834723242470158,-2.12121678734062e-17,1,0.209186008291145,0.262451678425847,0.0566484271650958,0.671237924536003,-0.434837188920459,0.0265559201255532,0.145085449567533,38.8917204021701,0.0304825386770105,8.17117343543677,0.197481720195296,52.9371061623932
135,136,0.320213834660654,0.30476414908476,0.833808042006816,-1.74165552605734e-16,0.999999999999998,0.82133267005441,1.72351374760448e-10,-0.0132167960992616,0.884268354774243,0.396370031246551,0.00210713522620412,0.255434352040678,75.7325066326647,0.0217817827769954,6.45797636634,0.0600688216669238,17.8095170009953
136,103,0.326976611465999,0.306581963328605,0.83271726094239,2.11018572614656e-16,0.999999999999998,0.654255832582204,2.30620050177848e-05,0.029078497241703,0.844552810995703,0.0815242857130716,0.569307693521671,0.228716965589025,57.19571578793,0.0899392603557316,22.4912933775381,0.0812285598966528,20.3129908345318
137,99,0.342022550346995,0.321244315094795,0.823866302809628,4.7603500330101e-16,0.999999999999995,0.413983104562727,0.00311422331360953,-0.101084083625463,0.388635921105545,-0.12033952119339,0.349862496358521,0.195441673414977,45.8902022247015,0.106951340266186,25.1124468352101,0.123496749144455,28.9973509400884
138,88,0.577092192206099,0.561988341927745,0.661824491895135,-1.68762227005308e-16,0.999999999999998,0.614915404306883,7.80583990158177e-06,-0.17679689547212,0.0934567984101758,-0.00796655613134785,0.94293228186378,0.338308035742316,47.2893769099002,0.205515567225034,28.7273788753843,0.171576044583281,23.9832442147154
139,99,0.23905786908762,0.215028117585124,0.885986389520108,-8.5267764074519e-16,0.999999999999992,0.359552383378391,0.0184969815998212,-0.105968917796091,0.4686147120719,-0.0557780906722052,0.712166013055944,0.138249112078526,44.7508327424941,0.0872995580039703,28.2586112850425,0.083382144398747,26.9905559724634
140,151,0.522174113151002,0.512422564439798,0.698267452743003,-1.78238516348494e-15,0.999999999999975,0.77077223866627,1.6304767940709e-18,-0.0944287353237299,0.250439999871757,0.168781240100891,0.0595928689280304,0.420615675135895,71.1149344398385,0.0859153615805518,14.526004776693,0.0849279563192927,14.3590607834685
141,91,0.553573058654213,0.538179026194013,0.679574112077547,-1.62721444748652e-15,0.999999999999982,0.845279082572951,7.13021283631424e-13,-0.0244300116485177,0.828828808976705,0.191347629223515,0.106492618166004,0.449677920495222,72.2447257200414,0.0878808867676552,14.1188398878275,0.0848782163584564,13.636434392131
142,109,0.371122940896035,0.353155024921636,0.804266731301478,1.9953800677557e-15,0.999999999999979,0.643142026699794,7.3285742396584e-06,0.047331303986107,0.683824734054759,0.000927179961793813,0.994267735696359,0.251720113591953,56.0930295410085,0.086842110204138,19.3517990420927,0.110192488958237,24.5551714168988
143,78,0.451759376649826,0.429533405432927,0.755292390115955,1.39839117693317e-15,0.999999999999987,0.694233437658736,3.93216234217073e-05,-0.107462627493441,0.369168464798492,0.0974802961804509,0.602714684087297,0.29371904946886,55.3372264717264,0.0812915302576375,15.3154786120776,0.155769634961224,29.347294916196
144,176,0.44442100556076,0.434730674262401,0.751843950389706,4.08578510393719e-16,0.999999999999994,0.927018090342599,2.36895074436516e-16,0.10175763727679,0.259269735362547,0.264959421334851,0.0166554262641629,0.336751254822328,67.4663721374895,0.0663192853244149,13.2867257939395,0.0960688742804379,19.2469020685709
145,158,0.366091057930198,0.353742182435331,0.803901621819902,-9.80399550314084e-16,0.999999999999988,0.820274683864119,1.01328968416119e-11,0.01812351082484,0.867700656930029,0.288250766533493,0.0181454832222361,0.278306887830542,66.6921331784481,0.0658680688883437,15.7843093886465,0.0731259670435564,17.5235574329054
146,104,0.439019264384231,0.422189842315758,0.760138249060158,1.0740750948997e-15,0.999999999999989,0.0990271743729488,0.372701255494784,-0.385601844833676,0.000438148397102433,-0.254215785515603,0.0317969753940791,0.137822171594233,25.0163085395127,0.228924900725515,41.5525011881791,0.184182219971903,33.4311902723082
147,114,0.193708090995516,0.17171831165903,0.910099823283671,7.98458240221364e-16,0.999999999999993,0.403447373209431,0.00254600863441899,0.170757856760866,0.157274896903771,-0.176535653084696,0.163023123706276,0.120594717962594,55.2293186875404,0.0287876941973357,13.1840329656666,0.0689703048903351,31.586648346793
148,113,0.256125228290054,0.235651610720055,0.874270203815699,3.11136385309896e-15,0.99999999999997,0.241532522130514,0.0518805528846754,0.200394803891515,0.0995887749290529,-0.43516724384733,0.00207522532268711,0.107224656072773,36.5169145592096,0.0431632779992536,14.6998814687211,0.143242175062511,48.7832039720693
149,104,0.351308493858492,0.331847748674246,0.817405805781776,1.6121466188227e-16,0.999999999999998,0.574865095764476,2.73873843456715e-05,-0.205954487729379,0.0496545433479523,0.14236768940801,0.322452991256304,0.225444068257525,53.0620191808423,0.0997604918856192,23.4802945796659,0.0996644360576637,23.4576862394918
150,120,0.252999691648447,0.233680718156597,0.875396642581752,-1.75751768330229e-15,0.999999999999982,0.325820938976671,0.0147011241363152,-0.366914137472186,0.000257517723298722,0.165968535483719,0.198520550136233,0.0990702680868986,33.7403235858334,0.151550724105259,51.6135725654203,0.0430047278898379,14.6461038487462
151,153,0.290749445230751,0.276469232718618,0.850606117589911,-3.04747518607431e-15,0.999999999999965,0.511908709597023,1.05351372862413e-05,-0.423111346557326,1.00005598184668e-05,0.568098537726684,1.11151619083886e-06,0.108295948298703,36.1792812253018,0.125778656682188,42.0198674441089,0.0652567930762011,21.8008513305893
